task,sample_id,call_status,repeat_index,output_value
extraction,EXT-15-cc65aa7952a8,ok,1,"""Cross-sectional study (secondary analysis of 2011 Demographic and Health Survey)"""
extraction,EXT-15-cc65aa7952a8,ok,2,"""Cross-sectional study (secondary analysis of 2011 Demographic and Health Survey data)"""
extraction,EXT-15-cc65aa7952a8,ok,3,"""Cross-sectional study (secondary analysis of 2011 Demographic and Health Survey data)"""
extraction,EXT-15-d1d39de3c2df,ok,1,"""The Gambia, Kenya, Mozambique"""
extraction,EXT-15-d1d39de3c2df,ok,2,"""The Gambia, Kenya, Mozambique"""
extraction,EXT-15-d1d39de3c2df,ok,3,"""The Gambia; Kenya; Mozambique"""
extraction,EXT-15-de6cd43a1a39,ok,1,"""evidence-based review"""
extraction,EXT-15-de6cd43a1a39,ok,2,"""Evidence-based review"""
extraction,EXT-15-de6cd43a1a39,ok,3,"""evidence-based review"""
extraction,EXT-15-f37ec99233ec,ok,1,null
extraction,EXT-15-f37ec99233ec,ok,2,null
extraction,EXT-15-f37ec99233ec,ok,3,null
extraction,EXT-15-f58c7721c7a8,ok,1,8.01
extraction,EXT-15-f58c7721c7a8,ok,2,8.01
extraction,EXT-15-f58c7721c7a8,ok,3,8.01
extraction,EXT-15-fafb69c37653,ok,1,"""United States"""
extraction,EXT-15-fafb69c37653,ok,2,"""United States"""
extraction,EXT-15-fafb69c37653,ok,3,"""United States"""
extraction,EXT-16-01efa4403f57,ok,1,240.0
extraction,EXT-16-01efa4403f57,ok,2,240.0
extraction,EXT-16-01efa4403f57,ok,3,240.0
extraction,EXT-16-1704452491dc,ok,1,null
extraction,EXT-16-1704452491dc,ok,2,null
extraction,EXT-16-1704452491dc,ok,3,null
extraction,EXT-16-3e309b09a8a3,ok,1,null
extraction,EXT-16-3e309b09a8a3,ok,2,null
extraction,EXT-16-3e309b09a8a3,ok,3,null
extraction,EXT-16-45acbb81639c,ok,1,"""Longitudinal observational study"""
extraction,EXT-16-45acbb81639c,ok,2,"""Longitudinal observational study (seasonal monitoring; monthly sampling over 15 months)"""
extraction,EXT-16-45acbb81639c,ok,3,"""Longitudinal observational (repeated-measures) field study"""
extraction,EXT-16-49c697cf5eff,ok,1,null
extraction,EXT-16-49c697cf5eff,ok,2,null
extraction,EXT-16-49c697cf5eff,ok,3,null
extraction,EXT-16-55ef79adf12f,ok,1,0.5
extraction,EXT-16-55ef79adf12f,ok,2,null
extraction,EXT-16-55ef79adf12f,ok,3,0.5
extraction,EXT-16-633b9894f471,ok,1,"""United States"""
extraction,EXT-16-633b9894f471,ok,2,"""United States"""
extraction,EXT-16-633b9894f471,ok,3,"""United States"""
extraction,EXT-16-878601e0da49,ok,1,"""Field survey (environmental monitoring) and laboratory experimental bioassays"""
extraction,EXT-16-878601e0da49,ok,2,"""Combined field survey (observational) and laboratory experimental bioassays"""
extraction,EXT-16-878601e0da49,ok,3,"""Field survey (environmental sampling) combined with experimental laboratory bioassays"""
extraction,EXT-16-ab6cfc12bfbb,ok,1,"""0.00112 to 0.01745"""
extraction,EXT-16-ab6cfc12bfbb,ok,2,"""0.00112-0.01745 items L^-1"""
extraction,EXT-16-ab6cfc12bfbb,ok,3,"""0.00112–0.01745 items L^-1"""
extraction,EXT-16-b9e6184af520,ok,1,null
extraction,EXT-16-b9e6184af520,ok,2,null
extraction,EXT-16-b9e6184af520,ok,3,null
extraction,EXT-16-c637cc006e74,ok,1,"""Cross-sectional observational (environmental) study"""
extraction,EXT-16-c637cc006e74,ok,2,"""Cross-sectional observational study"""
extraction,EXT-16-c637cc006e74,ok,3,"""Cross-sectional observational environmental study"""
extraction,EXT-16-d4b44c07ae75,ok,1,500.0
extraction,EXT-16-d4b44c07ae75,ok,2,500.0
extraction,EXT-16-d4b44c07ae75,ok,3,500.0
extraction,EXT-16-e3d5c0ca1577,ok,1,null
extraction,EXT-16-e3d5c0ca1577,ok,2,null
extraction,EXT-16-e3d5c0ca1577,ok,3,null
extraction,EXT-16-f212bf9b40af,ok,1,null
extraction,EXT-16-f212bf9b40af,ok,2,null
extraction,EXT-16-f212bf9b40af,ok,3,null
extraction,EXT-17-040bf7170929,ok,1,2023.0
extraction,EXT-17-040bf7170929,ok,2,2023.0
extraction,EXT-17-040bf7170929,ok,3,2023.0
extraction,EXT-17-045efa78939c,ok,1,"""60% (ChatGPT 3.5 turbo); 80% (ChatGPT 4.0)"""
extraction,EXT-17-045efa78939c,ok,2,"""60% (ChatGPT 3.5 turbo), 80% (ChatGPT 4.0)"""
extraction,EXT-17-045efa78939c,ok,3,"""60, 80"""
extraction,EXT-17-0c1b42d057bf,ok,1,null
extraction,EXT-17-0c1b42d057bf,ok,2,null
extraction,EXT-17-0c1b42d057bf,ok,3,null
extraction,EXT-17-0fbffdf1c610,ok,1,"""benchmark (evaluation) study"""
extraction,EXT-17-0fbffdf1c610,ok,2,"""benchmark study"""
extraction,EXT-17-0fbffdf1c610,ok,3,"""Benchmarking study (benchmark development and evaluation)"""
extraction,EXT-17-14c1e918507b,ok,1,"""83.8%"""
extraction,EXT-17-14c1e918507b,ok,2,83.8
extraction,EXT-17-14c1e918507b,ok,3,83.8
extraction,EXT-17-20896bb279e5,ok,1,2024.0
extraction,EXT-17-20896bb279e5,ok,2,2024.0
extraction,EXT-17-20896bb279e5,ok,3,2024.0
extraction,EXT-17-21ce262e4bfb,ok,1,null
extraction,EXT-17-21ce262e4bfb,ok,2,null
extraction,EXT-17-21ce262e4bfb,ok,3,null
extraction,EXT-17-30eba066ff52,ok,1,null
extraction,EXT-17-30eba066ff52,ok,2,null
extraction,EXT-17-30eba066ff52,ok,3,null
extraction,EXT-17-31deb1c994a8,ok,1,null
extraction,EXT-17-31deb1c994a8,ok,2,null
extraction,EXT-17-31deb1c994a8,ok,3,null
extraction,EXT-17-36be32938778,ok,1,52.4
extraction,EXT-17-36be32938778,ok,2,52.4
extraction,EXT-17-36be32938778,ok,3,52.4
extraction,EXT-17-3a6dbfcccc1c,ok,1,null
extraction,EXT-17-3a6dbfcccc1c,ok,2,null
extraction,EXT-17-3a6dbfcccc1c,ok,3,null
extraction,EXT-17-3c98fcef8d5d,ok,1,null
extraction,EXT-17-3c98fcef8d5d,ok,2,null
extraction,EXT-17-3c98fcef8d5d,ok,3,null
extraction,EXT-17-4e6dad4d32cd,ok,1,"""knowledge extraction; understanding; reasoning"""
extraction,EXT-17-4e6dad4d32cd,ok,2,"""benchmarking/evaluation"""
extraction,EXT-17-4e6dad4d32cd,ok,3,"""knowledge extraction; understanding; reasoning"""
extraction,EXT-17-5541abd82342,ok,1,null
extraction,EXT-17-5541abd82342,ok,2,null
extraction,EXT-17-5541abd82342,ok,3,"""Large Language Models"""
extraction,EXT-17-5b47bea61daa,ok,1,"""73.4%"""
extraction,EXT-17-5b47bea61daa,ok,2,73.4
extraction,EXT-17-5b47bea61daa,ok,3,73.4
extraction,EXT-17-5d8bca74139f,ok,1,2024.0
extraction,EXT-17-5d8bca74139f,ok,2,2024.0
extraction,EXT-17-5d8bca74139f,ok,3,null
extraction,EXT-17-5e87c52d978c,ok,1,"""Benchmark development and evaluation (creation of a comparative reasoning benchmark for multimodal LLMs and evaluation of models)"""
extraction,EXT-17-5e87c52d978c,ok,2,"""Benchmark development and evaluation (creation of a comparative reasoning benchmark/dataset and its evaluation)"""
extraction,EXT-17-5e87c52d978c,ok,3,"""Benchmark/dataset creation and evaluation"""
extraction,EXT-17-6b42f7293fff,ok,1,null
extraction,EXT-17-6b42f7293fff,ok,2,null
extraction,EXT-17-6b42f7293fff,ok,3,null
extraction,EXT-17-7ba180e058c8,ok,1,null
extraction,EXT-17-7ba180e058c8,ok,2,null
extraction,EXT-17-7ba180e058c8,ok,3,null
extraction,EXT-17-83d2175ce09e,ok,1,"""Benchmark study (dataset/benchmark development and evaluation of large language models)"""
extraction,EXT-17-83d2175ce09e,ok,2,"""benchmark development and evaluation"""
extraction,EXT-17-83d2175ce09e,ok,3,"""Benchmark/dataset development and evaluation (benchmarking study)"""
extraction,EXT-17-857d63e248a5,ok,1,2022.0
extraction,EXT-17-857d63e248a5,ok,2,2022.0
extraction,EXT-17-857d63e248a5,ok,3,2022.0
extraction,EXT-17-af425e72c6c2,ok,1,null
extraction,EXT-17-af425e72c6c2,ok,2,null
extraction,EXT-17-af425e72c6c2,ok,3,null
extraction,EXT-17-da37c83eff29,ok,1,12.0
extraction,EXT-17-da37c83eff29,ok,2,12.0
extraction,EXT-17-da37c83eff29,ok,3,12.0
extraction,EXT-17-f7260285cb37,ok,1,"""commonsense reasoning"""
extraction,EXT-17-f7260285cb37,ok,2,"""commonsense reasoning"""
extraction,EXT-17-f7260285cb37,ok,3,"""commonsense reasoning (multimodal)"""
extraction,EXT-17-f9789250f2a9,ok,1,32.0
extraction,EXT-17-f9789250f2a9,ok,2,32.0
extraction,EXT-17-f9789250f2a9,ok,3,32.0
extraction,EXT-17-fab7a3872517,ok,1,"""BenchMAX"""
extraction,EXT-17-fab7a3872517,ok,2,null
extraction,EXT-17-fab7a3872517,ok,3,"""BenchMAX"""
extraction,EXT-17-faf6f36dd37b,ok,1,50.0
extraction,EXT-17-faf6f36dd37b,ok,2,null
extraction,EXT-17-faf6f36dd37b,ok,3,null
extraction,EXT-18-120eab69b437,ok,1,null
extraction,EXT-18-120eab69b437,ok,2,null
extraction,EXT-18-120eab69b437,ok,3,null
extraction,EXT-18-1aeb8e45f3c6,ok,1,null
extraction,EXT-18-1aeb8e45f3c6,ok,2,null
extraction,EXT-18-1aeb8e45f3c6,ok,3,null
extraction,EXT-18-1b233efca9cd,ok,1,"""COFEL-AVG"""
extraction,EXT-18-1b233efca9cd,ok,2,"""COFEL-AVG"""
extraction,EXT-18-1b233efca9cd,ok,3,"""COFEL-AVG"""
extraction,EXT-18-26c34a1bf582,ok,1,75.0
extraction,EXT-18-26c34a1bf582,ok,2,75.0
extraction,EXT-18-26c34a1bf582,ok,3,75.0
extraction,EXT-18-2914316de5c9,ok,1,98.0
extraction,EXT-18-2914316de5c9,ok,2,98.0
extraction,EXT-18-2914316de5c9,ok,3,98.0
extraction,EXT-18-4b24eb08a6f9,ok,1,2.348
extraction,EXT-18-4b24eb08a6f9,ok,2,2.348
extraction,EXT-18-4b24eb08a6f9,ok,3,2.348
extraction,EXT-18-611cd56ca8b8,ok,1,null
extraction,EXT-18-611cd56ca8b8,ok,2,null
extraction,EXT-18-611cd56ca8b8,ok,3,null
extraction,EXT-18-65d4deb55bc2,ok,1,99.0
extraction,EXT-18-65d4deb55bc2,ok,2,99.0
extraction,EXT-18-65d4deb55bc2,ok,3,99.0
extraction,EXT-18-65ea000f0e96,ok,1,null
extraction,EXT-18-65ea000f0e96,ok,2,null
extraction,EXT-18-65ea000f0e96,ok,3,null
extraction,EXT-18-675c45865d77,ok,1,"""realistic mobile sensing data"""
extraction,EXT-18-675c45865d77,ok,2,null
extraction,EXT-18-675c45865d77,ok,3,"""realistic mobile sensing data"""
extraction,EXT-18-7527d7a9c76c,ok,1,null
extraction,EXT-18-7527d7a9c76c,ok,2,null
extraction,EXT-18-7527d7a9c76c,ok,3,null
extraction,EXT-18-75abe5245cc0,ok,1,null
extraction,EXT-18-75abe5245cc0,ok,2,null
extraction,EXT-18-75abe5245cc0,ok,3,null
extraction,EXT-18-79c063676f0b,ok,1,"""federated learning"""
extraction,EXT-18-79c063676f0b,ok,2,"""federated learning"""
extraction,EXT-18-79c063676f0b,ok,3,"""Federated learning"""
extraction,EXT-18-af46cc3a1c21,ok,1,null
extraction,EXT-18-af46cc3a1c21,ok,2,null
extraction,EXT-18-af46cc3a1c21,ok,3,null
extraction,EXT-18-af4b6db5de46,ok,1,null
extraction,EXT-18-af4b6db5de46,ok,2,null
extraction,EXT-18-af4b6db5de46,ok,3,null
extraction,EXT-18-c69ce6d88294,ok,1,99.0
extraction,EXT-18-c69ce6d88294,ok,2,99.0
extraction,EXT-18-c69ce6d88294,ok,3,99.0
extraction,EXT-18-caca9b5ae1d1,ok,1,"""multi-key homomorphic encryption (xMK-CKKS / MK-CKKS)"""
extraction,EXT-18-caca9b5ae1d1,ok,2,"""multi-key homomorphic encryption (MK-CKKS / xMK-CKKS)"""
extraction,EXT-18-caca9b5ae1d1,ok,3,"""multi-key homomorphic encryption (xMK-CKKS / MK-CKKS)"""
extraction,EXT-18-dba4c80fb377,ok,1,"""Methodological study (computational/algorithm development with experimental evaluation)"""
extraction,EXT-18-dba4c80fb377,ok,2,"""Methodological study (model/algorithm development with simulation/experimental evaluation)"""
extraction,EXT-18-dba4c80fb377,ok,3,"""Methodological study (algorithm/model development with computational/simulation evaluation)"""
extraction,EXT-18-e61d0ebdecc3,ok,1,"""Methodological/modeling study (algorithm development and validation using real-world experiments)"""
extraction,EXT-18-e61d0ebdecc3,ok,2,"""Algorithm development and validation (machine learning / federated learning methodological study)"""
extraction,EXT-18-e61d0ebdecc3,ok,3,"""Methodological study — algorithm development and validation (computational/real-world experiments)"""
extraction,EXT-18-eb071316f898,ok,1,127.0
extraction,EXT-18-eb071316f898,ok,2,127.0
extraction,EXT-18-eb071316f898,ok,3,127.0
extraction,EXT-18-f48e6ab53d69,ok,1,"""≤ 10"""
extraction,EXT-18-f48e6ab53d69,ok,2,"""≤10"""
extraction,EXT-18-f48e6ab53d69,ok,3,10.0
extraction,EXT-18-f77a908ffbd4,ok,1,"""80% (MINIST) and 12.7% (Fashion-MNIST)"""
extraction,EXT-18-f77a908ffbd4,ok,2,"""80 and 12.7"""
extraction,EXT-18-f77a908ffbd4,ok,3,80.0
extraction,EXT-18-ff41b831c9a2,ok,1,"""50 to 100"""
extraction,EXT-18-ff41b831c9a2,ok,2,"""50 to 100"""
extraction,EXT-18-ff41b831c9a2,ok,3,"""50 to 100"""
extraction,EXT-18-ffecb9c8a28e,ok,1,null
extraction,EXT-18-ffecb9c8a28e,ok,2,null
extraction,EXT-18-ffecb9c8a28e,ok,3,null
extraction,EXT-19-1897d3b7b131,ok,1,649.0
extraction,EXT-19-1897d3b7b131,ok,2,649.0
extraction,EXT-19-1897d3b7b131,ok,3,649.0
extraction,EXT-19-1e3fe1e0608b,ok,1,null
extraction,EXT-19-1e3fe1e0608b,ok,2,null
extraction,EXT-19-1e3fe1e0608b,ok,3,null
extraction,EXT-19-2c34e35de393,ok,1,"""Qualitative, comparative methodology (qualitative comparative analysis of literature review and four country case studies)"""
extraction,EXT-19-2c34e35de393,ok,2,"""Qualitative, comparative (literature review and analysis of four country case studies)"""
extraction,EXT-19-2c34e35de393,ok,3,"""qualitative, comparative (qualitative comparative case study analysis)"""
extraction,EXT-19-36f4b747fb90,ok,1,"""Document analysis"""
extraction,EXT-19-36f4b747fb90,ok,2,"""Document analysis"""
extraction,EXT-19-36f4b747fb90,ok,3,"""document analysis"""
extraction,EXT-19-4cba7b3f473c,ok,1,null
extraction,EXT-19-4cba7b3f473c,ok,2,null
extraction,EXT-19-4cba7b3f473c,ok,3,null
extraction,EXT-19-4d13b5b029de,ok,1,450.0
extraction,EXT-19-4d13b5b029de,ok,2,450.0
extraction,EXT-19-4d13b5b029de,ok,3,450.0
extraction,EXT-19-85574fc4eded,ok,1,null
extraction,EXT-19-85574fc4eded,ok,2,null
extraction,EXT-19-85574fc4eded,ok,3,null
extraction,EXT-19-ab39cedf492a,ok,1,"""Conceptual/theoretical study (ethical analysis and framework development)"""
extraction,EXT-19-ab39cedf492a,ok,2,"""Conceptual/theoretical study — ethics analysis/perspective"""
extraction,EXT-19-ab39cedf492a,ok,3,"""Conceptual/ethical analysis (theoretical study)"""
extraction,EXT-19-b14570013883,ok,1,"""Narrative review / conceptual study"""
extraction,EXT-19-b14570013883,ok,2,"""Narrative review"""
extraction,EXT-19-b14570013883,ok,3,"""Narrative review"""
extraction,EXT-19-b665d8944f46,ok,1,12.0
extraction,EXT-19-b665d8944f46,ok,2,12.0
extraction,EXT-19-b665d8944f46,ok,3,12.0
extraction,EXT-19-c64e209455ed,ok,1,"""Normative legal and ethical (conceptual/theoretical) analysis"""
extraction,EXT-19-c64e209455ed,ok,2,"""Legal and ethical analysis (conceptual/policy review)"""
extraction,EXT-19-c64e209455ed,ok,3,"""Theoretical/conceptual (normative legal and ethical analysis; literature/international policy review)"""
extraction,EXT-19-c8215e1d525f,ok,1,"""Business / commercial decision-making"""
extraction,EXT-19-c8215e1d525f,ok,2,"""Business / Commercial decision-making"""
extraction,EXT-19-c8215e1d525f,ok,3,"""Business / Commercial decision-making"""
extraction,EXT-19-ef5807ea7ad9,ok,1,4.0
extraction,EXT-19-ef5807ea7ad9,ok,2,4.0
extraction,EXT-19-ef5807ea7ad9,ok,3,4.0
extraction,EXT-20-0891cb31ee3c,ok,1,"""98.21%"""
extraction,EXT-20-0891cb31ee3c,ok,2,98.21
extraction,EXT-20-0891cb31ee3c,ok,3,"""98.21%"""
extraction,EXT-20-08ee85189060,ok,1,null
extraction,EXT-20-08ee85189060,ok,2,null
extraction,EXT-20-08ee85189060,ok,3,null
extraction,EXT-20-103fb71f072b,ok,1,"""Methodological study — model development and experimental evaluation (CNN development and comparison)"""
extraction,EXT-20-103fb71f072b,ok,2,"""Model development and experimental evaluation (machine learning / computational study)"""
extraction,EXT-20-103fb71f072b,ok,3,"""Algorithm/model development with experimental evaluation"""
extraction,EXT-20-1b5b653bf83a,ok,1,"""Industrial robotics (manufacturing/industrial automation)"""
extraction,EXT-20-1b5b653bf83a,ok,2,"""Industrial robotics"""
extraction,EXT-20-1b5b653bf83a,ok,3,"""Industrial robotics"""
extraction,EXT-20-23ea5387230c,ok,1,"""99.44-100"""
extraction,EXT-20-23ea5387230c,ok,2,"""99.44-100%"""
extraction,EXT-20-23ea5387230c,ok,3,"""99.44% to 100%"""
extraction,EXT-20-276d5873c536,ok,1,"""over 99.7%"""
extraction,EXT-20-276d5873c536,ok,2,99.7
extraction,EXT-20-276d5873c536,ok,3,99.7
extraction,EXT-20-2d35bace74a1,ok,1,null
extraction,EXT-20-2d35bace74a1,ok,2,null
extraction,EXT-20-2d35bace74a1,ok,3,null
extraction,EXT-20-31761376143a,ok,1,null
extraction,EXT-20-31761376143a,ok,2,null
extraction,EXT-20-31761376143a,ok,3,null
extraction,EXT-20-346143549d72,ok,1,null
extraction,EXT-20-346143549d72,ok,2,null
extraction,EXT-20-346143549d72,ok,3,null
extraction,EXT-20-4306c89ad8cf,ok,1,null
extraction,EXT-20-4306c89ad8cf,ok,2,288.0
extraction,EXT-20-4306c89ad8cf,ok,3,288.0
extraction,EXT-20-52f4aaf2db73,ok,1,"""87%, 92%, 94%"""
extraction,EXT-20-52f4aaf2db73,ok,2,"""0.87; 0.92; 0.94"""
extraction,EXT-20-52f4aaf2db73,ok,3,"""87%, 92%, 94%"""
extraction,EXT-20-58a67f82d774,ok,1,720.0
extraction,EXT-20-58a67f82d774,ok,2,720.0
extraction,EXT-20-58a67f82d774,ok,3,720.0
extraction,EXT-20-6c9d3793d3a8,ok,1,4.0
extraction,EXT-20-6c9d3793d3a8,ok,2,null
extraction,EXT-20-6c9d3793d3a8,ok,3,null
extraction,EXT-20-7ef3ca556a5b,ok,1,100.0
extraction,EXT-20-7ef3ca556a5b,ok,2,100.0
extraction,EXT-20-7ef3ca556a5b,ok,3,100.0
extraction,EXT-20-8547dcc0ba34,ok,1,400.0
extraction,EXT-20-8547dcc0ba34,ok,2,400.0
extraction,EXT-20-8547dcc0ba34,ok,3,400.0
extraction,EXT-20-9e7600ebbf8d,ok,1,98.85
extraction,EXT-20-9e7600ebbf8d,ok,2,98.85
extraction,EXT-20-9e7600ebbf8d,ok,3,98.85
extraction,EXT-20-a1db83265ed8,ok,1,null
extraction,EXT-20-a1db83265ed8,ok,2,null
extraction,EXT-20-a1db83265ed8,ok,3,null
extraction,EXT-20-b63da89f49c8,ok,1,null
extraction,EXT-20-b63da89f49c8,ok,2,null
extraction,EXT-20-b63da89f49c8,ok,3,null
extraction,EXT-20-bd2214c481f2,ok,1,null
extraction,EXT-20-bd2214c481f2,ok,2,null
extraction,EXT-20-bd2214c481f2,ok,3,null
extraction,EXT-20-d4dcbb8339ed,ok,1,null
extraction,EXT-20-d4dcbb8339ed,ok,2,null
extraction,EXT-20-d4dcbb8339ed,ok,3,null
extraction,EXT-20-da471e895fcf,ok,1,null
extraction,EXT-20-da471e895fcf,ok,2,null
extraction,EXT-20-da471e895fcf,ok,3,null
extraction,EXT-20-dbfa0df4c4df,ok,1,null
extraction,EXT-20-dbfa0df4c4df,ok,2,null
extraction,EXT-20-dbfa0df4c4df,ok,3,null
extraction,EXT-20-e18d16e94563,ok,1,52.0
extraction,EXT-20-e18d16e94563,ok,2,52.0
extraction,EXT-20-e18d16e94563,ok,3,null
extraction,EXT-20-f21f62fc91c0,ok,1,null
extraction,EXT-20-f21f62fc91c0,ok,2,null
extraction,EXT-20-f21f62fc91c0,ok,3,null
extraction,EXT-20-f6b7cda28f67,ok,1,null
extraction,EXT-20-f6b7cda28f67,ok,2,null
extraction,EXT-20-f6b7cda28f67,ok,3,null
