sample_id,case_id,field_name,field_class,declared_type,selection_probability
EXT-14-cbba59f80388,14,study_design,categorical,categorical,0.013175230566534914
EXT-14-aeb1de8e558a,14,study_design,categorical,categorical,0.013175230566534914
EXT-14-04eb2eeb46fa,14,study_design,categorical,categorical,0.013175230566534914
EXT-14-47d465802a96,14,study_design,categorical,categorical,0.013175230566534914
EXT-14-44428785ffb4,14,forest_type,categorical,categorical,0.013175230566534914
EXT-14-f6e38c9ec972,14,study_design,categorical,categorical,0.013175230566534914
EXT-14-7dfbf04778f0,14,age_years,other_numeric,numeric,0.03048780487804878
EXT-14-81816a5b9441,14,age_years,other_numeric,numeric,0.03048780487804878
EXT-14-bd62c3dda2ac,14,age_years,other_numeric,numeric,0.03048780487804878
EXT-14-acb045da4d03,14,age_years,other_numeric,numeric,0.03048780487804878
EXT-14-ba3ec38c7087,14,age_years,other_numeric,numeric,0.03048780487804878
EXT-14-b562e89eda2c,14,age_years,other_numeric,numeric,0.03048780487804878
EXT-14-c8ded06db996,14,age_years,other_numeric,numeric,0.03048780487804878
EXT-14-3c09be6839c7,14,age_years,other_numeric,numeric,0.03048780487804878
EXT-14-cdbfa84f4e5f,14,age_years,other_numeric,numeric,0.03048780487804878
EXT-14-95969186b962,14,age_years,other_numeric,numeric,0.03048780487804878
EXT-14-6bec6f7a19a4,14,age_years,other_numeric,numeric,0.5
EXT-14-85ec11119bc1,14,age_years,other_numeric,numeric,0.5
EXT-14-d75b46b892e5,14,age_years,other_numeric,numeric,0.5
EXT-14-cb2e319e9c23,14,age_years,other_numeric,numeric,0.5
EXT-14-81ee3b234010,14,age_years,other_numeric,numeric,0.5
EXT-14-892ed608ac71,14,age_years,other_numeric,numeric,0.5
EXT-14-037639bc7ee0,14,age_years,other_numeric,numeric,0.5
EXT-14-dff55e8779b7,14,age_years,other_numeric,numeric,0.5
EXT-14-3e7058d75963,14,age_years,other_numeric,numeric,0.5
EXT-14-72e54d374ce0,14,age_years,other_numeric,numeric,0.5
EXT-14-8901bc751b8e,14,age_years,other_numeric,numeric,1.0
EXT-14-4e78173d7772,14,age_years,other_numeric,numeric,1.0
EXT-14-6babd7244192,14,age_years,other_numeric,numeric,0.01358695652173913
EXT-14-ea17d309c22d,14,age_years,other_numeric,numeric,0.01358695652173913
EXT-14-8ba996adcb41,14,age_years,other_numeric,numeric,0.01358695652173913
EXT-14-0fbf6b9ea731,14,age_years,other_numeric,numeric,0.01358695652173913
EXT-14-36bec73706f8,14,age_years,other_numeric,numeric,0.01358695652173913
EXT-14-7fadb1099961,14,age_years,other_numeric,numeric,0.01358695652173913
EXT-14-1cb256838a6e,14,age_years,other_numeric,numeric,0.01358695652173913
EXT-14-ff0d87e44769,14,age_years,other_numeric,numeric,0.01358695652173913
EXT-14-a66284ae6d2c,14,age_years,other_numeric,numeric,0.01358695652173913
EXT-14-aeda605af69f,14,age_years,other_numeric,numeric,0.01358695652173913
EXT-14-b5190947b033,14,sample_size,potentially_synthesis_critical,numeric,0.011587485515643106
EXT-14-92e02925d110,14,sample_size,potentially_synthesis_critical,numeric,0.011587485515643106
EXT-14-40d0b7c8431a,14,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,0.011587485515643106
EXT-14-15e532a14fb2,14,effect_size,potentially_synthesis_critical,numeric,0.011587485515643106
EXT-14-b6846d28f024,14,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,0.011587485515643106
EXT-14-afdbefff7d51,14,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,0.011587485515643106
EXT-14-03a591d6ac52,14,sample_size,potentially_synthesis_critical,numeric,0.011587485515643106
EXT-14-1445b279190e,14,effect_size,potentially_synthesis_critical,numeric,0.011587485515643106
EXT-14-68afff46a0bd,14,sample_size,potentially_synthesis_critical,numeric,0.011587485515643106
EXT-14-c02433a3c99b,14,sample_size,potentially_synthesis_critical,numeric,0.011587485515643106
EXT-14-5404408cef66,14,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,1.0
EXT-14-ea784379c8a3,14,effect_size,potentially_synthesis_critical,numeric,1.0
EXT-14-cf4d93f86d81,14,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,1.0
EXT-14-0a7d4a611961,14,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,1.0
EXT-14-6569914548e4,14,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,1.0
EXT-14-fb3b4e5e4332,14,sample_size,potentially_synthesis_critical,numeric,1.0
EXT-14-c46949c0d70a,14,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,1.0
EXT-14-c8fdf712e9cf,14,sample_size,potentially_synthesis_critical,numeric,1.0
EXT-14-958fd6e3d66d,14,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,1.0
EXT-14-a4c362208acb,14,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,1.0
EXT-14-356543f041f2,14,sample_size,potentially_synthesis_critical,numeric,1.0
EXT-14-858ae4d840c7,14,sample_size,potentially_synthesis_critical,numeric,1.0
EXT-14-c401d91ee367,14,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,0.00419639110365086
EXT-14-b5ec56880201,14,effect_size,potentially_synthesis_critical,numeric,0.00419639110365086
EXT-14-6665c6471cb4,14,sample_size,potentially_synthesis_critical,numeric,0.00419639110365086
EXT-14-1408f683a0c8,14,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,0.00419639110365086
EXT-14-4121435fbcd2,14,sample_size,potentially_synthesis_critical,numeric,0.00419639110365086
EXT-14-c7474ad59c49,14,effect_size,potentially_synthesis_critical,numeric,0.00419639110365086
EXT-14-ba9c29d7fb37,14,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,0.00419639110365086
EXT-14-3295677ea769,14,sample_size,potentially_synthesis_critical,numeric,0.00419639110365086
EXT-14-9daf4d8ac0a3,14,carbon_stock_tC_ha,potentially_synthesis_critical,numeric,0.00419639110365086
EXT-14-09112dbd8a40,14,effect_size,potentially_synthesis_critical,numeric,0.00419639110365086
EXT-15-316ed0ad0fc7,15,outcome,categorical,categorical,0.0021968365553602814
EXT-15-de6cd43a1a39,15,study_design,categorical,categorical,0.0021968365553602814
EXT-15-44cd079093a2,15,outcome,categorical,categorical,0.0021968365553602814
EXT-15-6fbfded7c1aa,15,outcome,categorical,categorical,0.0021968365553602814
EXT-15-44137d619df6,15,country,categorical,categorical,0.0021968365553602814
EXT-15-a0de89cbaea7,15,outcome,categorical,categorical,0.0021968365553602814
EXT-15-8a621118aa9c,15,outcome,categorical,categorical,0.0021968365553602814
EXT-15-fafb69c37653,15,country,categorical,categorical,0.0021968365553602814
EXT-15-0d24691fbf89,15,country,categorical,categorical,0.0021968365553602814
EXT-15-6a3cedf10ccd,15,country,categorical,categorical,0.0021968365553602814
EXT-15-ed10a052c87a,15,fuel_type,categorical,categorical,0.24390243902439024
EXT-15-9ed750222848,15,study_design,categorical,categorical,0.24390243902439024
EXT-15-49bf8a31bbc1,15,study_design,categorical,categorical,0.24390243902439024
EXT-15-39cc4330976f,15,study_design,categorical,categorical,0.24390243902439024
EXT-15-ab8bf548a7bf,15,outcome,categorical,categorical,0.24390243902439024
EXT-15-d1d39de3c2df,15,country,categorical,categorical,0.24390243902439024
EXT-15-eead60e2db4b,15,fuel_type,categorical,categorical,0.24390243902439024
EXT-15-65568eaf985f,15,outcome,categorical,categorical,0.24390243902439024
EXT-15-ffb916de2857,15,fuel_type,categorical,categorical,0.24390243902439024
EXT-15-f999dc57bde4,15,outcome,categorical,categorical,0.24390243902439024
EXT-15-e546f31f3692,15,study_design,categorical,categorical,0.12345679012345678
EXT-15-df8ac3cc3b28,15,study_design,categorical,categorical,0.12345679012345678
EXT-15-32a3d00c7f43,15,study_design,categorical,categorical,0.12345679012345678
EXT-15-fc8257e16de4,15,study_design,categorical,categorical,0.12345679012345678
EXT-15-cc65aa7952a8,15,study_design,categorical,categorical,0.12345679012345678
EXT-15-57be6f2b4dfd,15,study_design,categorical,categorical,0.12345679012345678
EXT-15-147d6ebe18a4,15,study_design,categorical,categorical,0.12345679012345678
EXT-15-737cf70fd7b6,15,study_design,categorical,categorical,0.12345679012345678
EXT-15-47d1b2ed41fc,15,study_design,categorical,categorical,0.12345679012345678
EXT-15-8624f90b1754,15,study_design,categorical,categorical,0.12345679012345678
EXT-15-f93d0dfdfd2c,15,fuel_type,categorical,categorical,0.9090909090909091
EXT-15-c2248e1c57c4,15,country,categorical,categorical,0.9090909090909091
EXT-15-8824f6d4b64e,15,country,categorical,categorical,0.9090909090909091
EXT-15-68963c5ac337,15,country,categorical,categorical,0.9090909090909091
EXT-15-bb788d316c9c,15,country,categorical,categorical,0.9090909090909091
EXT-15-ebf0ae95d5fe,15,country,categorical,categorical,0.9090909090909091
EXT-15-8adc5c35f4b6,15,country,categorical,categorical,0.9090909090909091
EXT-15-40fc078ba781,15,country,categorical,categorical,0.9090909090909091
EXT-15-1bf2c4a15020,15,country,categorical,categorical,0.9090909090909091
EXT-15-a9bab18c0bd5,15,fuel_type,categorical,categorical,0.9090909090909091
EXT-15-620961703150,15,country,categorical,categorical,0.013986013986013986
EXT-15-a2dac623294f,15,country,categorical,categorical,0.013986013986013986
EXT-15-13fec5b0729c,15,study_design,categorical,categorical,0.013986013986013986
EXT-15-f5d91b2c70de,15,study_design,categorical,categorical,0.013986013986013986
EXT-15-6dcf0168cb93,15,country,categorical,categorical,0.013986013986013986
EXT-15-72b55efbb866,15,study_design,categorical,categorical,0.013986013986013986
EXT-15-1e5e0b59841f,15,fuel_type,categorical,categorical,0.013986013986013986
EXT-15-500f4cdded54,15,fuel_type,categorical,categorical,0.013986013986013986
EXT-15-757d27196773,15,fuel_type,categorical,categorical,0.013986013986013986
EXT-15-3d1a11ec3b0a,15,fuel_type,categorical,categorical,0.013986013986013986
EXT-15-66364d6e2337,15,ci_lower,potentially_synthesis_critical,numeric,0.00411522633744856
EXT-15-92f9a498d33f,15,sample_size,potentially_synthesis_critical,numeric,0.00411522633744856
EXT-15-c60e7d44161e,15,ci_lower,potentially_synthesis_critical,numeric,0.00411522633744856
EXT-15-c142c8e7cce7,15,effect_size,potentially_synthesis_critical,numeric,0.00411522633744856
EXT-15-0062b00d4611,15,ci_upper,potentially_synthesis_critical,numeric,0.00411522633744856
EXT-15-f58c7721c7a8,15,ci_upper,potentially_synthesis_critical,numeric,0.00411522633744856
EXT-15-4c0ac76e9d4c,15,sample_size,potentially_synthesis_critical,numeric,0.00411522633744856
EXT-15-16749b615d0e,15,ci_lower,potentially_synthesis_critical,numeric,0.00411522633744856
EXT-15-8dd1c53cd40d,15,effect_size,potentially_synthesis_critical,numeric,0.00411522633744856
EXT-15-2dec2a4184dc,15,ci_upper,potentially_synthesis_critical,numeric,0.00411522633744856
EXT-15-8380b3b46a39,15,effect_size,potentially_synthesis_critical,numeric,0.38461538461538464
EXT-15-159639e2c2fa,15,ci_lower,potentially_synthesis_critical,numeric,0.38461538461538464
EXT-15-995761f39ed1,15,sample_size,potentially_synthesis_critical,numeric,0.38461538461538464
EXT-15-d05620f15d93,15,ci_upper,potentially_synthesis_critical,numeric,0.38461538461538464
EXT-15-463933cb2b3c,15,ci_upper,potentially_synthesis_critical,numeric,0.38461538461538464
EXT-15-24f3a9968f90,15,sample_size,potentially_synthesis_critical,numeric,0.38461538461538464
EXT-15-15067de2ac74,15,ci_upper,potentially_synthesis_critical,numeric,0.38461538461538464
EXT-15-8ed1032b63ae,15,ci_lower,potentially_synthesis_critical,numeric,0.38461538461538464
EXT-15-511c66cdbef0,15,ci_lower,potentially_synthesis_critical,numeric,0.38461538461538464
EXT-15-99c2e38ddca1,15,sample_size,potentially_synthesis_critical,numeric,0.38461538461538464
EXT-15-bd0b742b4f8b,15,ci_upper,potentially_synthesis_critical,numeric,1.0
EXT-15-8eb01f4413ad,15,effect_size,potentially_synthesis_critical,numeric,1.0
EXT-15-c61e84768658,15,ci_lower,potentially_synthesis_critical,numeric,1.0
EXT-15-5f1cffb1055d,15,ci_upper,potentially_synthesis_critical,numeric,0.0034002040122407345
EXT-15-b64e2a7a0b79,15,ci_lower,potentially_synthesis_critical,numeric,0.0034002040122407345
EXT-15-f118115bcc31,15,ci_upper,potentially_synthesis_critical,numeric,0.0034002040122407345
EXT-15-465dc85e440c,15,effect_size,potentially_synthesis_critical,numeric,0.0034002040122407345
EXT-15-f37ec99233ec,15,ci_upper,potentially_synthesis_critical,numeric,0.0034002040122407345
EXT-15-f662612d533f,15,ci_upper,potentially_synthesis_critical,numeric,0.0034002040122407345
EXT-15-3c7becddc2aa,15,effect_size,potentially_synthesis_critical,numeric,0.0034002040122407345
EXT-15-fb2a08d3b93e,15,ci_lower,potentially_synthesis_critical,numeric,0.0034002040122407345
EXT-15-dfe86c88f7bc,15,effect_size,potentially_synthesis_critical,numeric,0.0034002040122407345
EXT-15-831fa6efbd73,15,ci_upper,potentially_synthesis_critical,numeric,0.0034002040122407345
EXT-16-4d2138d4ef47,16,water_body_type,categorical,categorical,0.014204545454545454
EXT-16-b18b680626f1,16,water_body_type,categorical,categorical,0.014204545454545454
EXT-16-45acbb81639c,16,study_design,categorical,categorical,0.014204545454545454
EXT-16-bbadf6690d9a,16,polymer_type,categorical,categorical,0.014204545454545454
EXT-16-7960bd0bfdc6,16,study_design,categorical,categorical,0.014204545454545454
EXT-16-556b4e697c5f,16,country,categorical,categorical,0.014204545454545454
EXT-16-c637cc006e74,16,study_design,categorical,categorical,0.014204545454545454
EXT-16-878601e0da49,16,study_design,categorical,categorical,0.014204545454545454
EXT-16-7de8a9b8e2d9,16,country,categorical,categorical,0.014204545454545454
EXT-16-efe7f3f30a77,16,water_body_type,categorical,categorical,0.014204545454545454
EXT-16-633b9894f471,16,country,categorical,categorical,1.0
EXT-16-7ebff77934c6,16,country,categorical,categorical,1.0
EXT-16-3e309b09a8a3,16,polymer_type,categorical,categorical,0.10638297872340426
EXT-16-3f9107de6d7d,16,country,categorical,categorical,0.10638297872340426
EXT-16-1b377a37508c,16,study_design,categorical,categorical,0.10638297872340426
EXT-16-c88f2b390f19,16,polymer_type,categorical,categorical,0.10638297872340426
EXT-16-9c9a2f610609,16,polymer_type,categorical,categorical,0.10638297872340426
EXT-16-e3d5c0ca1577,16,polymer_type,categorical,categorical,0.10638297872340426
EXT-16-9ed5ed1b47c7,16,country,categorical,categorical,0.10638297872340426
EXT-16-bf730c123bdf,16,country,categorical,categorical,0.10638297872340426
EXT-16-19d7789ea148,16,country,categorical,categorical,0.10638297872340426
EXT-16-8e974e643c4e,16,country,categorical,categorical,0.10638297872340426
EXT-16-16d21444fe7b,16,sample_size,potentially_synthesis_critical,numeric,0.056179775280898875
EXT-16-e053b364cb6d,16,sample_size,potentially_synthesis_critical,numeric,0.056179775280898875
EXT-16-8be9af6e9bdd,16,sample_size,potentially_synthesis_critical,numeric,0.056179775280898875
EXT-16-8657c24907bb,16,concentration_items_L,potentially_synthesis_critical,numeric,0.056179775280898875
EXT-16-d4b44c07ae75,16,sample_size,potentially_synthesis_critical,numeric,0.056179775280898875
EXT-16-01efa4403f57,16,sample_size,potentially_synthesis_critical,numeric,0.056179775280898875
EXT-16-d262750a88dc,16,concentration_items_L,potentially_synthesis_critical,numeric,0.056179775280898875
EXT-16-bfd279650df0,16,sample_size,potentially_synthesis_critical,numeric,0.056179775280898875
EXT-16-55ef79adf12f,16,concentration_items_L,potentially_synthesis_critical,numeric,0.056179775280898875
EXT-16-2e97ca0ebd7c,16,sample_size,potentially_synthesis_critical,numeric,0.056179775280898875
EXT-16-22acc141668e,16,concentration_items_L,potentially_synthesis_critical,numeric,0.30303030303030304
EXT-16-7b224dd12b65,16,sample_size,potentially_synthesis_critical,numeric,0.30303030303030304
EXT-16-05b23f37becb,16,concentration_items_L,potentially_synthesis_critical,numeric,0.30303030303030304
EXT-16-60dbd5498af5,16,concentration_items_L,potentially_synthesis_critical,numeric,0.30303030303030304
EXT-16-ab6cfc12bfbb,16,concentration_items_L,potentially_synthesis_critical,numeric,0.30303030303030304
EXT-16-49c697cf5eff,16,concentration_items_L,potentially_synthesis_critical,numeric,0.30303030303030304
EXT-16-b3b83947f713,16,concentration_items_L,potentially_synthesis_critical,numeric,0.30303030303030304
EXT-16-89fdc15ae93f,16,concentration_items_L,potentially_synthesis_critical,numeric,0.30303030303030304
EXT-16-093ab8ac08aa,16,concentration_items_L,potentially_synthesis_critical,numeric,0.30303030303030304
EXT-16-89cf688ab244,16,sample_size,potentially_synthesis_critical,numeric,0.30303030303030304
EXT-16-1650c20dc239,16,concentration_items_L,potentially_synthesis_critical,numeric,1.0
EXT-16-f212bf9b40af,16,sample_size,potentially_synthesis_critical,numeric,1.0
EXT-16-c12cd7a728f3,16,concentration_items_L,potentially_synthesis_critical,numeric,1.0
EXT-16-6c45fc286390,16,sample_size,potentially_synthesis_critical,numeric,0.053763440860215055
EXT-16-64db10c3ca2a,16,concentration_items_L,potentially_synthesis_critical,numeric,0.053763440860215055
EXT-16-ce28b777bceb,16,sample_size,potentially_synthesis_critical,numeric,0.053763440860215055
EXT-16-1704452491dc,16,concentration_items_L,potentially_synthesis_critical,numeric,0.053763440860215055
EXT-16-3d5fb4449b48,16,sample_size,potentially_synthesis_critical,numeric,0.053763440860215055
EXT-16-1566c1c9d61e,16,concentration_items_L,potentially_synthesis_critical,numeric,0.053763440860215055
EXT-16-cb7d5fd3ee99,16,concentration_items_L,potentially_synthesis_critical,numeric,0.053763440860215055
EXT-16-b9e6184af520,16,concentration_items_L,potentially_synthesis_critical,numeric,0.053763440860215055
EXT-16-4bc57afe82c7,16,sample_size,potentially_synthesis_critical,numeric,0.053763440860215055
EXT-16-3218644cefff,16,sample_size,potentially_synthesis_critical,numeric,0.053763440860215055
EXT-17-43e27fdd160f,17,benchmark,categorical,categorical,0.01466275659824047
EXT-17-d1dd102928cd,17,benchmark,categorical,categorical,0.01466275659824047
EXT-17-0fbffdf1c610,17,study_design,categorical,categorical,0.01466275659824047
EXT-17-4e6dad4d32cd,17,task_type,categorical,categorical,0.01466275659824047
EXT-17-dff6523e3e8a,17,study_design,categorical,categorical,0.01466275659824047
EXT-17-02d1821dab71,17,model_name,categorical,categorical,0.01466275659824047
EXT-17-e6d60d52bba0,17,study_design,categorical,categorical,0.01466275659824047
EXT-17-eaadf0785906,17,study_design,categorical,categorical,0.01466275659824047
EXT-17-06d61f105731,17,task_type,categorical,categorical,0.01466275659824047
EXT-17-f7260285cb37,17,task_type,categorical,categorical,0.01466275659824047
EXT-17-aa476d43d5e5,17,model_name,categorical,categorical,1.0
EXT-17-5541abd82342,17,model_name,categorical,categorical,1.0
EXT-17-30eba066ff52,17,model_name,categorical,categorical,1.0
EXT-17-dfe6cc0d017d,17,model_name,categorical,categorical,1.0
EXT-17-fab7a3872517,17,model_name,categorical,categorical,1.0
EXT-17-aba8fc953263,17,model_name,categorical,categorical,0.08849557522123894
EXT-17-21ce262e4bfb,17,model_name,categorical,categorical,0.08849557522123894
EXT-17-3131e84efe63,17,study_design,categorical,categorical,0.08849557522123894
EXT-17-925d546b33a4,17,model_name,categorical,categorical,0.08849557522123894
EXT-17-83d2175ce09e,17,study_design,categorical,categorical,0.08849557522123894
EXT-17-54033f7c7916,17,study_design,categorical,categorical,0.08849557522123894
EXT-17-5e87c52d978c,17,study_design,categorical,categorical,0.08849557522123894
EXT-17-d8510edf8d51,17,model_name,categorical,categorical,0.08849557522123894
EXT-17-9af6d0516606,17,model_name,categorical,categorical,0.08849557522123894
EXT-17-6b42f7293fff,17,model_name,categorical,categorical,0.08849557522123894
EXT-17-de8a550021a2,17,parameter_count_B,other_numeric,numeric,0.6666666666666666
EXT-17-da37c83eff29,17,parameter_count_B,other_numeric,numeric,0.6666666666666666
EXT-17-4e64f16b7fc5,17,year,other_numeric,numeric,0.6666666666666666
EXT-17-e722d17d3928,17,parameter_count_B,other_numeric,numeric,0.6666666666666666
EXT-17-d673fb9667ba,17,parameter_count_B,other_numeric,numeric,0.6666666666666666
EXT-17-040bf7170929,17,year,other_numeric,numeric,0.6666666666666666
EXT-17-20896bb279e5,17,year,other_numeric,numeric,0.6666666666666666
EXT-17-60383d75c1dd,17,year,other_numeric,numeric,0.6666666666666666
EXT-17-bfc290bb30fb,17,parameter_count_B,other_numeric,numeric,0.6666666666666666
EXT-17-5d8bca74139f,17,year,other_numeric,numeric,0.6666666666666666
EXT-17-857d63e248a5,17,year,other_numeric,numeric,1.0
EXT-17-5763a4c8c9bd,17,parameter_count_B,other_numeric,numeric,1.0
EXT-17-f9789250f2a9,17,parameter_count_B,other_numeric,numeric,1.0
EXT-17-52381b0f2220,17,year,other_numeric,numeric,0.02617801047120419
EXT-17-7b6c6f8743b5,17,year,other_numeric,numeric,0.02617801047120419
EXT-17-31deb1c994a8,17,year,other_numeric,numeric,0.02617801047120419
EXT-17-62371f33f9d4,17,parameter_count_B,other_numeric,numeric,0.02617801047120419
EXT-17-7b04185ee035,17,parameter_count_B,other_numeric,numeric,0.02617801047120419
EXT-17-34169a7a59fe,17,year,other_numeric,numeric,0.02617801047120419
EXT-17-44c12ba0146e,17,parameter_count_B,other_numeric,numeric,0.02617801047120419
EXT-17-7431afe9b8b0,17,year,other_numeric,numeric,0.02617801047120419
EXT-17-3c98fcef8d5d,17,parameter_count_B,other_numeric,numeric,0.02617801047120419
EXT-17-7ba180e058c8,17,year,other_numeric,numeric,0.02617801047120419
EXT-17-1131995f56ca,17,accuracy_percent,potentially_synthesis_critical,numeric,0.19230769230769232
EXT-17-36be32938778,17,accuracy_percent,potentially_synthesis_critical,numeric,0.19230769230769232
EXT-17-829ab6258b1a,17,accuracy_percent,potentially_synthesis_critical,numeric,0.19230769230769232
EXT-17-045efa78939c,17,accuracy_percent,potentially_synthesis_critical,numeric,0.19230769230769232
EXT-17-e7872a476a5a,17,accuracy_percent,potentially_synthesis_critical,numeric,0.19230769230769232
EXT-17-5b47bea61daa,17,accuracy_percent,potentially_synthesis_critical,numeric,0.19230769230769232
EXT-17-6c0cdd2b4816,17,accuracy_percent,potentially_synthesis_critical,numeric,0.19230769230769232
EXT-17-f836a1cf11c1,17,accuracy_percent,potentially_synthesis_critical,numeric,0.19230769230769232
EXT-17-5a8ab3a9975c,17,accuracy_percent,potentially_synthesis_critical,numeric,0.19230769230769232
EXT-17-66a362634bf5,17,accuracy_percent,potentially_synthesis_critical,numeric,0.19230769230769232
EXT-17-93e69ff1eebb,17,accuracy_percent,potentially_synthesis_critical,numeric,1.0
EXT-17-71698bed8ad0,17,accuracy_percent,potentially_synthesis_critical,numeric,1.0
EXT-17-3a6dbfcccc1c,17,accuracy_percent,potentially_synthesis_critical,numeric,1.0
EXT-17-faf6f36dd37b,17,accuracy_percent,potentially_synthesis_critical,numeric,1.0
EXT-17-14c1e918507b,17,accuracy_percent,potentially_synthesis_critical,numeric,1.0
EXT-17-1ca659595e06,17,accuracy_percent,potentially_synthesis_critical,numeric,1.0
EXT-17-af425e72c6c2,17,accuracy_percent,potentially_synthesis_critical,numeric,1.0
EXT-17-0c1b42d057bf,17,accuracy_percent,potentially_synthesis_critical,numeric,0.07092198581560284
EXT-17-cd4ef3703edb,17,accuracy_percent,potentially_synthesis_critical,numeric,0.07092198581560284
EXT-17-5699610d63a1,17,accuracy_percent,potentially_synthesis_critical,numeric,0.07092198581560284
EXT-17-93dd9d5554f7,17,accuracy_percent,potentially_synthesis_critical,numeric,0.07092198581560284
EXT-17-bf7c70e63ab9,17,accuracy_percent,potentially_synthesis_critical,numeric,0.07092198581560284
EXT-17-be776dd130af,17,accuracy_percent,potentially_synthesis_critical,numeric,0.07092198581560284
EXT-17-1efb578cd537,17,accuracy_percent,potentially_synthesis_critical,numeric,0.07092198581560284
EXT-17-f309bf1d6fba,17,accuracy_percent,potentially_synthesis_critical,numeric,0.07092198581560284
EXT-17-a4000559919e,17,accuracy_percent,potentially_synthesis_critical,numeric,0.07092198581560284
EXT-17-95dd77932aa3,17,accuracy_percent,potentially_synthesis_critical,numeric,0.07092198581560284
EXT-18-fa60f6be9898,18,privacy_mechanism,categorical,categorical,0.017271157167530225
EXT-18-87c488b89bb5,18,study_design,categorical,categorical,0.017271157167530225
EXT-18-caca9b5ae1d1,18,privacy_mechanism,categorical,categorical,0.017271157167530225
EXT-18-6911d355fa59,18,privacy_mechanism,categorical,categorical,0.017271157167530225
EXT-18-c2cbf81b8bf5,18,study_design,categorical,categorical,0.017271157167530225
EXT-18-4d4a48cb0258,18,aggregation_algorithm,categorical,categorical,0.017271157167530225
EXT-18-675c45865d77,18,dataset,categorical,categorical,0.017271157167530225
EXT-18-10ff930e3226,18,study_design,categorical,categorical,0.017271157167530225
EXT-18-1b233efca9cd,18,aggregation_algorithm,categorical,categorical,0.017271157167530225
EXT-18-07f1937ed65a,18,privacy_mechanism,categorical,categorical,0.017271157167530225
EXT-18-78d614788a32,18,study_design,categorical,categorical,1.0
EXT-18-ed494802610c,18,aggregation_algorithm,categorical,categorical,1.0
EXT-18-50f087d8d5ab,18,dataset,categorical,categorical,1.0
EXT-18-d93190fe8703,18,study_design,categorical,categorical,1.0
EXT-18-726023f49e5b,18,dataset,categorical,categorical,1.0
EXT-18-e61d0ebdecc3,18,study_design,categorical,categorical,1.0
EXT-18-83527c47b8de,18,dataset,categorical,categorical,1.0
EXT-18-0a4036570baf,18,aggregation_algorithm,categorical,categorical,1.0
EXT-18-dba4c80fb377,18,study_design,categorical,categorical,0.046948356807511735
EXT-18-c14a2a9c2d61,18,aggregation_algorithm,categorical,categorical,0.046948356807511735
EXT-18-ffecb9c8a28e,18,aggregation_algorithm,categorical,categorical,0.046948356807511735
EXT-18-2b158343db41,18,dataset,categorical,categorical,0.046948356807511735
EXT-18-de6fcd91f3be,18,dataset,categorical,categorical,0.046948356807511735
EXT-18-23294df559b6,18,dataset,categorical,categorical,0.046948356807511735
EXT-18-79c063676f0b,18,privacy_mechanism,categorical,categorical,0.046948356807511735
EXT-18-7f4e9a848792,18,aggregation_algorithm,categorical,categorical,0.046948356807511735
EXT-18-af4b6db5de46,18,dataset,categorical,categorical,0.046948356807511735
EXT-18-60212b164869,18,dataset,categorical,categorical,0.046948356807511735
EXT-18-92081766ad3a,18,n_clients,other_numeric,numeric,0.5
EXT-18-4b24eb08a6f9,18,privacy_budget_epsilon,other_numeric,numeric,0.5
EXT-18-af46cc3a1c21,18,n_clients,other_numeric,numeric,0.5
EXT-18-f5aabceaa9a4,18,privacy_budget_epsilon,other_numeric,numeric,0.5
EXT-18-65d4deb55bc2,18,n_clients,other_numeric,numeric,0.5
EXT-18-ff41b831c9a2,18,n_clients,other_numeric,numeric,0.5
EXT-18-733cad182c0d,18,privacy_budget_epsilon,other_numeric,numeric,0.5
EXT-18-f48e6ab53d69,18,privacy_budget_epsilon,other_numeric,numeric,0.5
EXT-18-eb071316f898,18,n_clients,other_numeric,numeric,0.5
EXT-18-a16d63c51ffe,18,privacy_budget_epsilon,other_numeric,numeric,0.5
EXT-18-18538f790279,18,n_clients,other_numeric,numeric,1.0
EXT-18-750fbb2627be,18,privacy_budget_epsilon,other_numeric,numeric,1.0
EXT-18-78dc87faef11,18,privacy_budget_epsilon,other_numeric,numeric,1.0
EXT-18-0b5b39026b3d,18,privacy_budget_epsilon,other_numeric,numeric,0.026525198938992044
EXT-18-a70720608e57,18,n_clients,other_numeric,numeric,0.026525198938992044
EXT-18-b551f43779aa,18,privacy_budget_epsilon,other_numeric,numeric,0.026525198938992044
EXT-18-4277655e8e4b,18,privacy_budget_epsilon,other_numeric,numeric,0.026525198938992044
EXT-18-2968d94c4967,18,n_clients,other_numeric,numeric,0.026525198938992044
EXT-18-d6ee2ab604d3,18,privacy_budget_epsilon,other_numeric,numeric,0.026525198938992044
